,song_name,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1520,Song To The Siren (Remastered),0.216,0.24,10,-12.598,1,0.843,6.09e-06,0.135,0.0875,128.679,211093,5
1521,King Tubby Meets Rockers Uptown,0.802,0.581,1,-11.424,1,0.0178,0.872,0.0924,0.454,131.983,152832,4
1522,Give Peace A Chance - Remastered 2010,0.449,0.872,1,-11.472,1,0.318,0.0,0.722,0.201,84.335,290493,4
1523,Yeah! (feat. Lil Jon & Ludacris),0.894,0.791,2,-4.699,1,0.0183,0.0,0.0388,0.583,105.018,250373,4
1524,Kinky Afro,0.547,0.764,5,-12.552,1,0.000523,1.79e-05,0.285,0.722,117.722,239493,4
1525,The Humpty Dance,0.813,0.693,10,-8.0,0,0.0341,0.0,0.121,0.618,103.508,391693,4
1526,If You Know You Know,0.46,0.697,6,-5.954,0,0.0186,0.0,0.362,0.701,153.426,202120,4
1527,Return of the Grievous Angel - 2006 Remaster,0.632,0.565,10,-8.669,1,0.486,0.0,0.3,0.616,128.821,266227,4
1528,(They Long To Be) Close To You,0.545,0.252,8,-14.456,1,0.69,3.81e-05,0.125,0.212,88.98,276000,4
1529,Choo Choo Ch' Boogie,0.692,0.779,5,-7.635,1,0.819,1.05e-06,0.166,0.694,170.892,165053,4
1530,I Ain't Marching Anymore,0.498,0.492,6,-6.517,1,0.633,0.0,0.0762,0.662,131.104,154893,4
1531,Human Fly,0.531,0.849,9,-10.754,1,0.0389,0.00763,0.186,0.305,119.516,136427,4
1532,Crystal,0.517,0.893,6,-5.028,1,0.000728,0.495,0.0744,0.248,135.862,410027,4
1533,Blue Moon - 2004 Remaster,0.617,0.5,7,-7.979,1,0.685,0.0,0.0778,0.904,127.7,136653,4
1534,Nothing Ever Happened,0.264,0.841,2,-6.31,1,1.94e-05,0.834,0.109,0.716,150.102,350920,4
1535,Walking On Thin Ice,0.753,0.893,4,-6.165,0,0.185,0.0541,0.389,0.964,118.815,360733,4
1536,Chanel,0.776,0.503,0,-5.732,0,0.874,0.0,0.112,0.473,110.134,210285,4
1537,Head Like A Hole - Remastered,0.666,0.921,9,-3.961,1,0.00486,0.000159,0.489,0.37,115.414,300160,4
1538,Nice For What,0.585,0.909,8,-6.474,1,0.0891,9.7e-05,0.119,0.758,93.372,210747,4
1539,On Hold,0.723,0.669,0,-6.784,1,0.0522,0.192,0.109,0.35,125.051,224133,4
1540,Smack My Bitch Up,0.603,0.993,10,-4.516,0,0.00334,0.629,0.11,0.247,136.223,342733,4
1541,Bette Davis Eyes,0.675,0.649,5,-10.271,1,0.0204,0.0,0.0959,0.596,116.624,228000,4
1542,For No One - Remastered,0.483,0.351,1,-10.487,0,0.783,0.0,0.115,0.713,81.208,119813,4
1543,Sweet Caroline - Single Version,0.572,0.214,11,-12.005,1,0.59,0.00176,0.125,0.617,127.398,202560,4
1544,Shelter from the Storm,0.486,0.241,4,-17.337,1,0.413,3.51e-05,0.0928,0.614,106.574,301133,4
1545,I Predict A Riot,0.395,0.979,8,-3.241,1,0.0243,0.0,0.12,0.41,158.842,233187,4
1546,Summertime Clothes,0.49,0.866,4,-5.495,1,0.00175,0.0,0.458,0.342,135.978,272120,4
1547,"That Lady, Pts. 1 & 2",0.343,0.857,5,-6.296,0,0.0926,8.45e-06,0.179,0.912,126.536,334360,4
1548,Missing U,0.702,0.666,5,-8.307,0,0.0472,0.000119,0.139,0.109,119.93,297268,4
1549,Human Behaviour,0.685,0.624,2,-15.31,1,0.0382,0.0295,0.116,0.542,109.457,250933,4
1550,That's the Way (I Like It) - 2004 Remaster,0.68,0.877,5,-10.241,0,0.191,0.000656,0.349,0.922,108.674,185107,4
1551,Sweet home Chicago,0.636,0.117,0,-12.061,0,0.995,0.00153,0.108,0.543,97.35,181580,4
1552,Heartbreaker - Remaster,0.381,0.734,2,-8.917,1,0.0797,0.0469,0.173,0.565,96.614,254068,4
1553,Cocaine In My Brain,0.709,0.37,1,-13.456,1,0.0102,0.00794,0.0746,0.671,100.089,308640,4
1554,Stutter,0.176,0.98,11,-3.154,1,0.0384,0.552,0.237,0.302,172.566,142200,3
1555,Song For Zula,0.478,0.619,4,-8.216,1,0.731,0.496,0.0518,0.5,86.005,370200,4
1556,"(What's So Funny 'Bout) Peace, Love And Understanding",0.375,0.948,7,-7.029,1,0.00118,0.00818,0.408,0.482,141.629,212387,4
1557,Flat Beat - Radio edit,0.937,0.425,4,-11.584,0,0.000209,0.49,0.273,0.497,129.016,316973,4
1558,The Beautiful People,0.625,0.831,1,-10.031,1,0.000756,0.47,0.0631,0.902,143.965,218840,4
1559,Daydream Believer,0.51,0.488,7,-10.304,1,0.256,0.0,0.11,0.649,125.683,179613,4
1560,Fallin',0.652,0.609,11,-7.519,0,0.263,0.00101,0.233,0.482,95.986,210200,3
1561,Woo Hah!! Got You All in Check,0.842,0.831,1,-7.072,1,0.127,0.0,0.0881,0.814,92.053,271973,4
1562,Your Woman,0.815,0.605,5,-9.118,0,0.033,0.684,0.114,0.795,102.642,259893,4
1563,Pretty Pimpin,0.566,0.664,8,-9.081,1,0.0928,0.305,0.0903,0.764,91.117,298760,4
1564,Apply Some Pressure,0.378,0.953,9,-3.632,1,0.000719,2.89e-05,0.0936,0.512,167.808,200347,4
1565,The State I Am in,0.484,0.381,6,-13.232,1,0.501,0.0,0.114,0.409,144.939,297987,4
1566,Marvins Room,0.492,0.26,9,-17.341,0,0.646,0.00178,0.0705,0.312,111.519,347227,5
1567,I Love It (feat. Charli XCX),0.711,0.906,8,-2.671,1,0.00952,1.64e-05,0.153,0.824,125.916,157153,4
1568,Biko,0.538,0.354,7,-10.968,1,0.258,0.000222,0.298,0.166,179.056,452867,4
1569,I Saw the Light,0.583,0.833,0,-8.29,1,0.0531,5.57e-05,0.16,0.81,119.884,182800,4
1570,Let's Push Things Forward,0.794,0.738,1,-5.49,0,0.35,0.0,0.296,0.841,137.956,229973,4
1571,Sally Go Round The Roses,0.694,0.453,2,-12.583,1,0.234,0.546,0.0703,0.457,146.6,195400,4
1572,Red Right Hand,0.735,0.403,4,-11.599,0,0.139,0.473,0.107,0.453,115.658,370573,4
1573,Blue Eyes Crying in the Rain,0.626,0.075,4,-17.552,1,0.921,0.00251,0.115,0.368,117.907,139400,4
1574,On Melancholy Hill,0.689,0.739,2,-5.81,1,1.51e-05,0.509,0.064,0.578,120.423,233867,4
1575,Landslide,0.414,0.161,7,-22.32,0,0.883,0.000223,0.117,0.423,159.375,199493,4
1576,Land: Horses / Land of a Thousand Dances / La Mer(de),0.477,0.654,9,-10.408,1,0.121,0.000247,0.155,0.571,148.143,565453,4
1577,When You Were Young,0.467,0.988,11,-3.313,1,0.000152,0.0484,0.28,0.321,130.435,220427,4
1578,You Don't Have To Say You Love Me,0.268,0.622,2,-5.416,0,0.476,0.0,0.0624,0.609,111.538,169400,3
1579,Rapture - Remastered 2001,0.7,0.845,2,-5.69,1,0.403,0.000586,0.34,0.81,107.523,391427,4
1580,Night Shift,0.48,0.31,9,-7.887,1,0.312,1.47e-05,0.113,0.16,86.149,391829,4
1581,Got To Give It Up - Album Edit,0.845,0.807,2,-9.766,1,0.238,0.00401,0.359,0.852,123.111,361107,4
1582,"Lay, Lady, Lay",0.52,0.179,11,-21.976,0,0.356,0.00344,0.131,0.407,155.746,197093,4
1583,Live to Tell,0.652,0.521,2,-6.752,0,0.263,0.0011,0.107,0.235,109.943,351920,4
1584,Tusk,0.614,0.623,0,-17.032,1,0.237,0.726,0.452,0.96,180.512,210173,4
1585,Is She Really Going Out With Him?,0.826,0.252,3,-13.995,1,0.0402,4.85e-06,0.0848,0.937,116.051,215027,4
1586,Undone - The Sweater Song,0.457,0.618,6,-6.682,1,0.00114,0.00257,0.0679,0.579,80.184,305533,4
1587,Low Rider,0.807,0.536,0,-14.431,1,0.0757,0.612,0.0602,0.986,138.894,193920,4
1588,True Love Waits,0.282,0.132,0,-15.569,1,0.938,0.104,0.1,0.0379,136.186,283464,4
1589,Total Eclipse of the Heart,0.439,0.512,8,-12.875,1,0.348,0.0,0.154,0.197,131.386,418000,4
1590,Ball Of Confusion (That's What The World Is Today) - Single Version / Mono,0.473,0.614,5,-10.31,1,0.136,1.58e-05,0.135,0.896,78.943,243600,4
1591,Everybody Needs Somebody To Love,0.588,0.411,8,-13.282,1,0.444,0.0,0.266,0.84,149.153,172947,4
1592,(I Don't Want To Go To) Chelsea,0.509,0.831,11,-5.531,0,0.0716,0.000515,0.0547,0.938,167.182,190307,4
1593,Hate It Or Love It,0.796,0.782,9,-4.805,1,0.146,0.0,0.13,0.418,99.978,207440,4
1594,Come Go With Me,0.584,0.576,1,-11.184,1,0.621,0.000811,0.0925,0.468,131.814,160067,4
1595,Passionfruit,0.809,0.463,11,-11.377,1,0.256,0.085,0.109,0.364,111.98,298941,4
1596,Dream House,0.1,0.804,7,-4.669,1,6.84e-06,0.916,0.384,0.0954,82.211,554573,4
1597,Spoonful,0.884,0.403,4,-12.037,1,0.728,0.000285,0.184,0.629,119.771,167067,4
1598,Whole Lotta Rosie,0.299,0.83,9,-4.439,1,0.00138,0.478,0.0998,0.457,158.802,333787,4
1599,I Was Made To Love Her,0.349,0.543,10,-10.577,1,0.296,0.0,0.0665,0.875,202.426,158667,4
1600,Shipbuilding,0.346,0.29,7,-13.675,1,0.733,9.26e-06,0.143,0.177,146.218,292720,3
1601,Bastards of Young - 2008 Remaster,0.438,0.916,4,-8.318,1,0.00573,1.07e-06,0.334,0.391,143.101,218067,4
1602,Daughter,0.623,0.639,7,-10.818,1,0.023,0.00152,0.0887,0.73,96.925,234227,4
1603,Sixty Minute Man,0.709,0.649,3,-9.592,1,0.749,0.0,0.0666,0.696,131.032,153787,4
1604,Dear Prudence - Remastered,0.388,0.529,7,-10.533,1,0.16,0.0681,0.108,0.332,150.721,235773,4
1605,Motion Sickness,0.652,0.545,1,-9.021,1,0.774,0.0428,0.0847,0.626,107.019,229760,4
1606,The Bottle,0.792,0.676,2,-11.206,1,0.648,0.0975,0.145,0.961,116.116,310987,4
1607,"To Be Young, Gifted and Black - Live at Philharmonic Hall, New York, NY - October 1969",0.329,0.479,0,-11.793,1,0.907,5.34e-05,0.829,0.307,172.958,608693,4
1608,Juke,0.569,0.719,6,-8.399,0,0.867,0.941,0.176,0.643,145.118,165200,4
1609,I See A Darkness,0.435,0.0304,1,-24.149,1,0.865,0.00466,0.101,0.0352,109.082,289800,4
1610,I Wonder Why - Remastered,0.266,0.546,10,-9.012,1,0.709,3.05e-05,0.159,0.946,208.706,138960,4
1611,Pine Top's Boogie Woogie,0.386,0.217,2,-12.554,0,0.99,0.0598,0.109,0.836,167.102,203200,4
1612,Miserlou,0.297,0.953,0,-5.817,1,0.00367,0.875,0.41,0.551,173.317,136000,4
1613,Jubilee Street,0.341,0.422,5,-10.596,1,0.43,0.00241,0.22,0.327,83.33,395974,4
1614,no tears left to cry,0.699,0.713,9,-5.507,0,0.04,3.11e-06,0.294,0.354,121.993,205920,4
1615,It's Your Thing,0.378,0.682,10,-10.228,1,0.0777,2.83e-06,0.0573,0.89,185.273,166507,4
1616,Dear God - Remastered 2001,0.577,0.464,7,-7.943,1,0.0979,1.3e-06,0.154,0.346,90.557,219507,4
1617,Paris,0.595,0.898,4,-4.568,1,0.000199,0.546,0.391,0.377,139.799,235000,4
1618,For Tomorrow - 2012 Remaster,0.631,0.84,2,-6.025,1,0.0143,0.0,0.0712,0.653,95.849,261240,4
1619,"Here, There And Everywhere - Remastered",0.29,0.247,7,-12.125,1,0.921,0.00565,0.0917,0.36,165.361,144880,4
1620,Fuck Forever,0.327,0.904,11,-3.3,0,0.0109,0.000371,0.292,0.439,113.138,277000,4
1621,Running on Empty,0.531,0.948,9,-5.438,1,0.006,0.0117,0.694,0.498,136.891,298093,4
1622,Heartbeat - 2012 - Remaster,0.816,0.553,6,-13.416,0,0.103,0.000239,0.0766,0.837,97.153,593960,4
1623,Rent - 2001 Remaster,0.711,0.771,9,-6.932,0,0.182,0.333,0.242,0.765,135.179,308360,4
1624,I'm Sorry,0.561,0.314,10,-8.145,1,0.911,0.00155,0.126,0.307,102.119,162516,3
1625,Lovefool - Radio Edit,0.644,0.599,9,-7.941,1,0.0445,0.0,0.286,0.948,111.829,193893,4
1626,Strychnine,0.331,0.957,7,-6.101,0,0.419,0.0,0.102,0.548,143.299,133093,4
1627,That's the Joint,0.851,0.954,1,-4.994,1,0.153,0.0,0.319,0.86,105.406,562067,4
1628,I Can Change,0.644,0.73,1,-6.565,1,0.00215,0.00178,0.233,0.695,116.981,352004,4
1629,Flesh without Blood,0.481,0.965,8,-2.993,1,0.000904,0.000727,0.476,0.66,155.938,264524,4
1630,Deceptacon,0.605,0.869,9,-3.32,0,0.0583,0.00494,0.0842,0.64,160.496,184533,4
1631,We Are The World,0.528,0.447,4,-15.255,1,0.189,0.0,0.0745,0.292,72.58,427333,4
1632,Moonage Daydream - 2012 Remastered Version,0.556,0.61,11,-11.227,0,0.0408,0.000266,0.0474,0.736,144.092,280530,4
1633,Giant Steps,0.431,0.491,0,-10.746,0,0.441,0.000458,0.134,0.577,148.243,283440,4
1634,Ain't Nobody,0.8,0.878,1,-7.109,1,0.189,0.000104,0.14,0.816,104.282,280853,4
1635,Ooo Baby Baby - Album Version / Stereo,0.188,0.342,7,-8.659,1,0.786,0.0,0.104,0.469,179.255,168533,3
1636,DARE,0.76,0.891,11,-5.852,0,0.0229,0.0869,0.298,0.966,120.264,245000,4
1637,Swimming Pools (Drank) - Extended Version,0.716,0.485,1,-7.745,1,0.123,2.69e-05,0.604,0.26,74.132,313787,4
1638,Blowin' in the Wind - 2004 Remaster,0.328,0.108,5,-16.426,1,0.75,0.0,0.113,0.567,40.12,176693,4
1639,Cattle and Cane (Live),0.596,0.497,2,-10.971,1,0.84,0.000127,0.275,0.543,126.652,217533,5
1640,Not In Love,0.482,0.978,7,-4.132,0,0.00114,0.000676,0.349,0.249,135.907,226077,4
1641,Killing An Arab,0.704,0.558,11,-14.129,0,0.00189,0.000179,0.136,0.396,167.537,142733,4
1642,Genesis,0.611,0.677,10,-6.745,0,0.0764,0.0698,0.241,0.233,166.04,255320,4
1643,Pipeline,0.455,0.508,9,-14.246,0,0.677,0.874,0.124,0.718,153.225,138720,4
1644,Miss Misery (Early Version),0.446,0.186,3,-16.225,1,0.899,0.433,0.102,0.355,134.766,176267,3
1645,Should Have Known Better,0.571,0.172,7,-20.7,1,0.979,0.275,0.124,0.297,90.972,307698,4
1646,Way To Blue,0.116,0.205,4,-15.225,1,0.254,0.129,0.125,0.101,174.567,188187,3
